Unnamed: 0,subject,condition,scale,mmse
6,45,no_back,6,0.0418293829718212
7,45,no_back,7,0.048998481843069
0,46,two_back,0,0.0079861494106278
1,46,two_back,1,0.009992460327023
2,46,two_back,2,0.0098269869851299
3,46,two_back,3,0.0095998214902253
4,46,two_back,4,0.0092844829927745
5,46,two_back,5,0.0104738001727651
6,46,two_back,6,0.0152397513228567
7,46,two_back,7,0.0115298313286555
0,46,no_back,0,0.0151669581177891
1,46,no_back,1,0.0186604797046643
2,46,no_back,2,0.0267550223842875
3,46,no_back,3,0.0334751362022629
4,46,no_back,4,0.036528191399558
5,46,no_back,5,0.0383423881433003
6,46,no_back,6,0.0310834413288205
7,46,no_back,7,0.0373000523485731
0,47,two_back,0,0.0117776444298436
1,47,two_back,1,0.0144732471275496
2,47,two_back,2,0.0152873952749262
3,47,two_back,3,0.0147104634533206
4,47,two_back,4,0.0141097495410877
5,47,two_back,5,0.0163100401098515
6,47,two_back,6,0.0159877045109513
7,47,two_back,7,0.0170267604453384
0,47,no_back,0,0.0171396699772341
1,47,no_back,1,0.0215723214200604
2,47,no_back,2,0.0239947983763022
3,47,no_back,3,0.0293586802767958
4,47,no_back,4,0.0342686050794091
5,47,no_back,5,0.0356441073074459
6,47,no_back,6,0.0330645155107961
7,47,no_back,7,0.0360880046049892
0,48,two_back,0,0.0079257485586879
1,48,two_back,1,0.0087438196161199
2,48,two_back,2,0.0110927919543627
3,48,two_back,3,0.0118979092284261
4,48,two_back,4,0.0125783203781702
5,48,two_back,5,0.015240990942665
6,48,two_back,6,0.0218226017187018
7,48,two_back,7,0.0220928963777862
0,48,no_back,0,0.0032649515847513
1,48,no_back,1,0.0085727556665331
2,48,no_back,2,0.0137973229759771
3,48,no_back,3,0.0180086566237985
4,48,no_back,4,0.0220590151950606
5,48,no_back,5,0.0293275922368148
6,48,no_back,6,0.0393404552733696
7,48,no_back,7,0.0482215617652818
0,49,two_back,0,0.0095554025082347
1,49,two_back,1,0.0149472164218752
2,49,two_back,2,0.0165719506918821
3,49,two_back,3,0.0173994863961115
4,49,two_back,4,0.0184911895127839
5,49,two_back,5,0.0202760386287223
6,49,two_back,6,0.0215440620770581
7,49,two_back,7,0.0218787079662824
0,49,no_back,0,0.0083617187753119
1,49,no_back,1,0.0136137270724015
2,49,no_back,2,0.0139412750559718
3,49,no_back,3,0.0136583771266289
4,49,no_back,4,0.0104441191829627
5,49,no_back,5,0.0113370982120653
6,49,no_back,6,0.0084943088045346
7,49,no_back,7,0.00938129419651
0,50,two_back,0,0.0117311964332361
1,50,two_back,1,0.0143390318446677
2,50,two_back,2,0.0136521924177377
3,50,two_back,3,0.0119510262213804
4,50,two_back,4,0.0100033626960723
5,50,two_back,5,0.0113564169487644
6,50,two_back,6,0.0065237745472948
7,50,two_back,7,0.0113975187220672
0,50,no_back,0,0.0143618192190836
1,50,no_back,1,0.0131889799287605
2,50,no_back,2,0.0113571677305356
3,50,no_back,3,0.0156259446201893
4,50,no_back,4,0.0217134636182625
5,50,no_back,5,0.0240250370363856
6,50,no_back,6,0.032367503734037
7,50,no_back,7,0.0269213298622059
0,51,two_back,0,0.019170741788871
1,51,two_back,1,0.0264355275662147
2,51,two_back,2,0.0293161561804601
3,51,two_back,3,0.034804498920804
4,51,two_back,4,0.0373758785626445
5,51,two_back,5,0.0386931416407543
6,51,two_back,6,0.0380574591369611
7,51,two_back,7,0.0410034538231954
0,51,no_back,0,0.010053213191472
1,51,no_back,1,0.0155252642486541
2,51,no_back,2,0.0235140100148989
3,51,no_back,3,0.0301640687785014
4,51,no_back,4,0.0380537743742176
5,51,no_back,5,0.0418464513060528
6,51,no_back,6,0.0443059724310573
7,51,no_back,7,0.0453666113683996
0,52,two_back,0,0.0140616029613971
1,52,two_back,1,0.0156675146135136
2,52,two_back,2,0.0188938374955343
3,52,two_back,3,0.0245346150601935
4,52,two_back,4,0.0260590583828383
5,52,two_back,5,0.0277982208261008
6,52,two_back,6,0.0245745419836189
7,52,two_back,7,0.0272158644217072
0,52,no_back,0,0.0073243141699897
1,52,no_back,1,0.0161812196902109
2,52,no_back,2,0.0164952923211846
3,52,no_back,3,0.0205485632478493
4,52,no_back,4,0.0257374733324245
5,52,no_back,5,0.0290322738966191
6,52,no_back,6,0.0293776689878672
7,52,no_back,7,0.0284070693336582
0,53,two_back,0,0.0123868393895844
1,53,two_back,1,0.0173327088796236
2,53,two_back,2,0.0186609738921219
3,53,two_back,3,0.0235599674605179
4,53,two_back,4,0.0231366644467715
5,53,two_back,5,0.0248724646399682
6,53,two_back,6,0.0198274192571736
7,53,two_back,7,0.0213732593065443
0,53,no_back,0,0.0089188457679734
1,53,no_back,1,0.0112638611201791
2,53,no_back,2,0.014755755797123
3,53,no_back,3,0.0155782959064168
4,53,no_back,4,0.0148663059716279
5,53,no_back,5,0.0171545013047227
6,53,no_back,6,-0.0044266218457398
7,53,no_back,7,-0.0011963492725809
0,54,two_back,0,0.0110670604376405
1,54,two_back,1,0.0133813568941341
2,54,two_back,2,0.0173607059403628
3,54,two_back,3,0.0188068384064728
4,54,two_back,4,0.0151600805333779
5,54,two_back,5,0.0161226392614504
6,54,two_back,6,0.0121468063005953
7,54,two_back,7,0.0123658566823817
0,54,no_back,0,0.0010641227384537
1,54,no_back,1,0.0018606356670259
2,54,no_back,2,0.0037086865615705
3,54,no_back,3,0.0017899991939143
4,54,no_back,4,-0.0012335028942148
5,54,no_back,5,-0.0004163567899716
6,54,no_back,6,0.0024557733309692
7,54,no_back,7,0.0037109516247335
0,55,two_back,0,-0.0009428203545043
1,55,two_back,1,0.0004850695109937
2,55,two_back,2,0.0004034822615602
3,55,two_back,3,0.0004846152255647
4,55,two_back,4,-0.0002211643671066
5,55,two_back,5,0.001396344814123
6,55,two_back,6,0.0015161544046153
7,55,two_back,7,0.0019520474403228
0,55,no_back,0,-0.0028665222143449
1,55,no_back,1,-0.0014077643053922
2,55,no_back,2,-0.0075108995345905
3,55,no_back,3,-0.0059291095022685
4,55,no_back,4,-0.0063759038751681
5,55,no_back,5,-0.003354691681796
6,55,no_back,6,-0.004508188386822
7,55,no_back,7,7.708941354659326e-05
0,56,two_back,0,0.0074374970558531
1,56,two_back,1,0.0096968632967302
2,56,two_back,2,0.0126538927635144
3,56,two_back,3,0.0149345453015653
4,56,two_back,4,0.0143613252689111
5,56,two_back,5,0.0154035872815135
6,56,two_back,6,0.0152892309336406
7,56,two_back,7,0.0141656030675023
0,56,no_back,0,0.0013120927623361
1,56,no_back,1,0.0050991355141254
2,56,no_back,2,0.0065580631940383
3,56,no_back,3,0.0094110546392329
4,56,no_back,4,0.0121824480196479
5,56,no_back,5,0.015658185112184
6,56,no_back,6,0.0185236051978791
7,56,no_back,7,0.0211236617674192
0,57,two_back,0,0.0055794755606037
1,57,two_back,1,0.0070453868508182
2,57,two_back,2,0.0110052867888265
3,57,two_back,3,0.0148817593127811
4,57,two_back,4,0.0158372838380194
5,57,two_back,5,0.0187508206586759
6,57,two_back,6,0.0146057040245987
7,57,two_back,7,0.0186422019040796
0,57,no_back,0,0.0062364684614309
1,57,no_back,1,0.0094488757522761
2,57,no_back,2,0.0131724692206709
3,57,no_back,3,0.0168050636529159
4,57,no_back,4,0.0208427630222383
5,57,no_back,5,0.0246326013927504
6,57,no_back,6,0.0273162273683562
7,57,no_back,7,0.031773223659544
0,58,two_back,0,0.006111071562307
1,58,two_back,1,0.0075958262248656
2,58,two_back,2,0.0076471630426575
3,58,two_back,3,0.0093989797360165
4,58,two_back,4,0.0171212862482342
5,58,two_back,5,0.0194222122918365
6,58,two_back,6,0.0227204588992115
7,58,two_back,7,0.0214406606618121
0,58,no_back,0,0.0039928303512431
1,58,no_back,1,0.0094675013006909
2,58,no_back,2,0.0146103551530054
3,58,no_back,3,0.0220157095416133
4,58,no_back,4,0.0298139543098989
5,58,no_back,5,0.0361098541929529
6,58,no_back,6,0.038327721740686
7,58,no_back,7,0.044121418189908
0,59,two_back,0,0.0152585501699835
1,59,two_back,1,0.0188801080477841
2,59,two_back,2,0.0256449767753374
3,59,two_back,3,0.030527694241123
4,59,two_back,4,0.0399297810381943
5,59,two_back,5,0.0436343975789165
6,59,two_back,6,0.0439504733240237
7,59,two_back,7,0.0454260698024744
0,59,no_back,0,0.0089061315209838
1,59,no_back,1,0.010411176544381
2,59,no_back,2,0.0132089653895789
3,59,no_back,3,0.0182164413584102
4,59,no_back,4,0.0214940476547091
5,59,no_back,5,0.0212490659383109
6,59,no_back,6,0.0273872506710135
7,59,no_back,7,0.0276730658113154
0,60,two_back,0,0.0267926262796017
1,60,two_back,1,0.0312887492330122
2,60,two_back,2,0.0349386432587466
3,60,two_back,3,0.0370468139695674
4,60,two_back,4,0.0370060947160444
5,60,two_back,5,0.0391779760039802
6,60,two_back,6,0.0377143379237512
7,60,two_back,7,0.0397812182090395
0,60,no_back,0,0.013446261365467
1,60,no_back,1,0.0204987875720738
2,60,no_back,2,0.0240626908739101
3,60,no_back,3,0.0262601790626188
4,60,no_back,4,0.0240380161998247
5,60,no_back,5,0.0237139000800444
6,60,no_back,6,0.0224347033949469
7,60,no_back,7,0.0208765565573743
0,61,two_back,0,0.019177419787807
1,61,two_back,1,0.0229878809058474
2,61,two_back,2,0.0252570888579106
3,61,two_back,3,0.0272933693486241
4,61,two_back,4,0.0297470798617457
5,61,two_back,5,0.03316496450952
6,61,two_back,6,0.0321730418298352
7,61,two_back,7,0.0356630465780384
0,61,no_back,0,0.021303460220767
1,61,no_back,1,0.0268251823094191
2,61,no_back,2,0.0307314276282415
3,61,no_back,3,0.036269367217151
4,61,no_back,4,0.0401266508810871
5,61,no_back,5,0.0432254418004082
6,61,no_back,6,0.0494860896991457
7,61,no_back,7,0.0515426494614537
0,62,two_back,0,0.0154520486575909
1,62,two_back,1,0.0209012624747185
2,62,two_back,2,0.0248434009752825
3,62,two_back,3,0.0261074819507427
4,62,two_back,4,0.0275630536102331
5,62,two_back,5,0.0285977047100939
6,62,two_back,6,0.0185362130861973
7,62,two_back,7,0.0220496278450861
0,62,no_back,0,0.0173788057470963
1,62,no_back,1,0.0219069968914159
2,62,no_back,2,0.0245496383969109
3,62,no_back,3,0.0279781027904709
4,62,no_back,4,0.0317677726079264
5,62,no_back,5,0.0359459081829257
6,62,no_back,6,0.0364902392314152
7,62,no_back,7,0.0408646597193046
0,63,two_back,0,0.0104957214026202
1,63,two_back,1,0.0107259426570667
2,63,two_back,2,0.0115398221496005
3,63,two_back,3,0.0128322925083645
4,63,two_back,4,0.01440534350664
5,63,two_back,5,0.013517118305442
6,63,two_back,6,0.0085412443909151
7,63,two_back,7,0.0080187805914155
0,63,no_back,0,0.0156769592137477
1,63,no_back,1,0.0170394388651693
2,63,no_back,2,0.0199514669438601
3,63,no_back,3,0.0222523888657184
4,63,no_back,4,0.0212713370556008
5,63,no_back,5,0.023694287633449
6,63,no_back,6,0.026665882978147
7,63,no_back,7,0.0268835476455091
0,64,two_back,0,0.0236074019856656
1,64,two_back,1,0.0295092551666474
2,64,two_back,2,0.0321254384132298
3,64,two_back,3,0.0371462513301948
4,64,two_back,4,0.0425299986219725
5,64,two_back,5,0.0470303396195173
6,64,two_back,6,0.0396127719020616
7,64,two_back,7,0.0440734459334873
0,64,no_back,0,0.0164742601503735
1,64,no_back,1,0.0185073584600849
2,64,no_back,2,0.0206216835397393
3,64,no_back,3,0.0273036088925205
4,64,no_back,4,0.0349334075263085
5,64,no_back,5,0.0398112036410709
6,64,no_back,6,0.0413670241955257
7,64,no_back,7,0.0441034964361676
0,65,two_back,0,0.0092933046416585
1,65,two_back,1,0.0128489802189529
2,65,two_back,2,0.01294843974229
3,65,two_back,3,0.0129145063036797
4,65,two_back,4,0.0131861936053376
5,65,two_back,5,0.014987330626513
6,65,two_back,6,0.0121658660192514
7,65,two_back,7,0.0140123411364658
0,65,no_back,0,0.0158074084806211
1,65,no_back,1,0.0206087944310931
2,65,no_back,2,0.0263438647037027
3,65,no_back,3,0.0308026825219528
4,65,no_back,4,0.032628741063891
5,65,no_back,5,0.0392260323351598
6,65,no_back,6,0.0413056410610094
7,65,no_back,7,0.0491178172114334
0,66,two_back,0,-0.0003340583833528
1,66,two_back,1,0.0057835088963314
2,66,two_back,2,0.013573379009924
3,66,two_back,3,0.024886676892916
4,66,two_back,4,0.0344465840410003
5,66,two_back,5,0.0385900086379547
6,66,two_back,6,0.0361014108469774
7,66,two_back,7,0.036167001661532
0,66,no_back,0,0.0027839305820569
1,66,no_back,1,0.0027179937478282
2,66,no_back,2,0.0059126801351474
3,66,no_back,3,0.0098030201843085
4,66,no_back,4,0.0074839786662334
5,66,no_back,5,0.008456210006563
6,66,no_back,6,0.0085989834828843
7,66,no_back,7,0.0083596782110252
0,67,two_back,0,0.0325495028612334
1,67,two_back,1,0.0361658301445239
2,67,two_back,2,0.0380427300204306
3,67,two_back,3,0.0396359787230846
4,67,two_back,4,0.0406508442070561
5,67,two_back,5,0.0436372413306401
6,67,two_back,6,0.0455595605133864
7,67,two_back,7,0.047397899554742
0,67,no_back,0,0.0334039698769755
1,67,no_back,1,0.0351919386740056
2,67,no_back,2,0.0362531356832673
3,67,no_back,3,0.0379869228762398
4,67,no_back,4,0.0403993500198024
5,67,no_back,5,0.0407878194409881
6,67,no_back,6,0.0439911316194444
7,67,no_back,7,0.0423789969822361
0,68,two_back,0,0.0106048216027904
1,68,two_back,1,0.0192261376227175
2,68,two_back,2,0.0235666354001278
3,68,two_back,3,0.0283402780504531
4,68,two_back,4,0.0297415615855296
5,68,two_back,5,0.0306355378661875
6,68,two_back,6,0.0270327763026727
7,68,two_back,7,0.0320128339371233
0,68,no_back,0,0.0167399021461107
1,68,no_back,1,0.0237933944913137
2,68,no_back,2,0.0291308607485043
3,68,no_back,3,0.0346143125314138
4,68,no_back,4,0.0353340084881355
5,68,no_back,5,0.0372373030559291
6,68,no_back,6,0.0405531054364497
7,68,no_back,7,0.0389310764239876
0,69,two_back,0,0.0088436137603192
1,69,two_back,1,0.0090902183195394
2,69,two_back,2,0.0079280213026766
3,69,two_back,3,0.0084069614738645
4,69,two_back,4,0.0113397105278572
5,69,two_back,5,0.0118113268436317
6,69,two_back,6,0.0126150842976473
7,69,two_back,7,0.0124416831027481
0,69,no_back,0,0.0124751432500318
1,69,no_back,1,0.0157359516165869
2,69,no_back,2,0.0208351791515833
3,69,no_back,3,0.0248585216559018
4,69,no_back,4,0.0248422983387704
5,69,no_back,5,0.0270607612160203
6,69,no_back,6,0.0210384695866602
7,69,no_back,7,0.0257163797383381
0,70,two_back,0,-0.0005290994771809
1,70,two_back,1,0.0058475815098499
2,70,two_back,2,0.0133730433048378
3,70,two_back,3,0.0172556400931546
4,70,two_back,4,0.0168032042487345
5,70,two_back,5,0.0169681895205133
6,70,two_back,6,0.0211782103610528
7,70,two_back,7,0.0190173569549153
0,70,no_back,0,0.0048998144368779
1,70,no_back,1,0.0078687699913148
2,70,no_back,2,0.0125746189483004
3,70,no_back,3,0.0189240967320751
4,70,no_back,4,0.0250434517833421
5,70,no_back,5,0.0301684657993646
6,70,no_back,6,0.0352995329664835
7,70,no_back,7,0.0364890053002449
0,71,two_back,0,0.0088236746756389
1,71,two_back,1,0.0008239055348908
2,71,two_back,2,0.0019641969678552
3,71,two_back,3,0.0020001056119619
4,71,two_back,4,0.0052502451495628
5,71,two_back,5,0.0048640526493781
6,71,two_back,6,0.0027350240297083
7,71,two_back,7,0.0073608465157722
0,71,no_back,0,0.0073786214570109
1,71,no_back,1,0.0107134724126057
2,71,no_back,2,0.0139191232643298
3,71,no_back,3,0.0164565520213903
4,71,no_back,4,0.0164277223220908
5,71,no_back,5,0.0221539235851249
6,71,no_back,6,0.0226917977474186
7,71,no_back,7,0.0260553933594518
0,72,two_back,0,0.0146452383681466
1,72,two_back,1,0.028131298489708
2,72,two_back,2,0.0348494395506684
3,72,two_back,3,0.0326424408449399
4,72,two_back,4,0.0286936495129586
5,72,two_back,5,0.0263819610870552
6,72,two_back,6,0.0205641070191555
7,72,two_back,7,0.0219945007012833
0,72,no_back,0,0.0141983799923576
1,72,no_back,1,0.0418843250016591
2,72,no_back,2,0.0518609710581851
3,72,no_back,3,0.0533464599861382
4,72,no_back,4,0.0503266416200857
5,72,no_back,5,0.0521172862003724
6,72,no_back,6,0.0537550682197149
7,72,no_back,7,0.0610999746000076
0,73,two_back,0,0.0136431436214706
1,73,two_back,1,0.0177885211155684
2,73,two_back,2,0.0191201863484124
3,73,two_back,3,0.0213840277681127
4,73,two_back,4,0.0224369481237777
5,73,two_back,5,0.0244112738586353
6,73,two_back,6,0.0236046879677781
7,73,two_back,7,0.024992751855411
0,73,no_back,0,0.0086205854055063
1,73,no_back,1,0.0182728877043585
2,73,no_back,2,0.0228861048478645
3,73,no_back,3,0.0245230244677008
4,73,no_back,4,0.0248961152778086
5,73,no_back,5,0.0265761408938671
6,73,no_back,6,0.0275300906241915
7,73,no_back,7,0.0291312990237153
0,74,two_back,0,0.0026307477343578
1,74,two_back,1,0.0074346060697746
2,74,two_back,2,0.0060689194080881
3,74,two_back,3,0.004863253103326
4,74,two_back,4,0.0064793715098006
5,74,two_back,5,0.0102964183013092
6,74,two_back,6,0.0102382257788053
7,74,two_back,7,0.0120663813123645
0,74,no_back,0,0.0009767670524723
1,74,no_back,1,0.0025733536203227
2,74,no_back,2,0.0020505741317719
3,74,no_back,3,0.0025510331302007
4,74,no_back,4,0.0040032295119417
5,74,no_back,5,0.0068546152823115
6,74,no_back,6,0.0083763204538489
7,74,no_back,7,0.0144873013121254
0,75,two_back,0,0.0132271890355928
1,75,two_back,1,0.0178997917694041
2,75,two_back,2,0.0213064638017714
3,75,two_back,3,0.0230850934514502
4,75,two_back,4,0.0195240807859813
5,75,two_back,5,0.0210571610426206
6,75,two_back,6,0.0132090346150296
7,75,two_back,7,0.0163810986007208
0,75,no_back,0,0.0096580294331014
1,75,no_back,1,0.0141636342913174
2,75,no_back,2,0.0158247634472022
3,75,no_back,3,0.0173896459495898
4,75,no_back,4,0.0155035501039117
5,75,no_back,5,0.0172822723405105
6,75,no_back,6,0.0192070512787902
7,75,no_back,7,0.022401962254575
0,76,two_back,0,0.0164347931693321
1,76,two_back,1,0.0190448413125753
2,76,two_back,2,0.0240448379459275
3,76,two_back,3,0.026784092002964
4,76,two_back,4,0.0229791518166868
5,76,two_back,5,0.0233289267126748
6,76,two_back,6,0.0202538927641426
7,76,two_back,7,0.0186878869172185
0,76,no_back,0,0.0056031350524598
1,76,no_back,1,0.0097752509552183
2,76,no_back,2,0.0111391841121455
3,76,no_back,3,0.0145183328138294
4,76,no_back,4,0.0226557575609287
5,76,no_back,5,0.0256065392447601
6,76,no_back,6,0.0298611332169021
7,76,no_back,7,0.0297011247100759
0,77,two_back,0,0.0170375005755785
1,77,two_back,1,0.0198853730693516
2,77,two_back,2,0.023093909621091
3,77,two_back,3,0.0254992646894756
4,77,two_back,4,0.0246784709625412
5,77,two_back,5,0.0267523708092268
6,77,two_back,6,0.0180018891030037
7,77,two_back,7,0.0198831229380538
0,77,no_back,0,0.0128807279530733
1,77,no_back,1,0.0183866917911689
2,77,no_back,2,0.0214215703951141
3,77,no_back,3,0.0256209405031682
4,77,no_back,4,0.0244507689013399
5,77,no_back,5,0.0267596217848526
6,77,no_back,6,0.0240323216444117
7,77,no_back,7,0.0247326429793471
0,78,two_back,0,0.0180225186856577
1,78,two_back,1,0.0179722325910465
2,78,two_back,2,0.0229864095810635
3,78,two_back,3,0.0279955043145071
4,78,two_back,4,0.0314224905745854
5,78,two_back,5,0.0312869135761554
6,78,two_back,6,0.0322635614126017
7,78,two_back,7,0.0347098185737837
0,78,no_back,0,0.0175476257937887
1,78,no_back,1,0.0179512419592726
2,78,no_back,2,0.0208624576372437
3,78,no_back,3,0.0231485059857666
4,78,no_back,4,0.0291536983657188
5,78,no_back,5,0.0314950358573602
6,78,no_back,6,0.032708292281043
7,78,no_back,7,0.036708520545028
0,79,two_back,0,0.0279835937830062
1,79,two_back,1,0.0328689472775959
2,79,two_back,2,0.0345162104758882
3,79,two_back,3,0.0342783373143448
4,79,two_back,4,0.0333811706830515
5,79,two_back,5,0.0342201218546928
6,79,two_back,6,0.0305593466329919
7,79,two_back,7,0.0312616626423729
0,79,no_back,0,0.0231424946783179
1,79,no_back,1,0.0306405151008161
2,79,no_back,2,0.0330415540171804
3,79,no_back,3,0.038714893290715
4,79,no_back,4,0.0431354202306888
5,79,no_back,5,0.0441283394875547
6,79,no_back,6,0.0475734671991975
7,79,no_back,7,0.04843647181267
0,80,two_back,0,0.0055894781881055
1,80,two_back,1,0.0080382084740762
2,80,two_back,2,0.0118706559454739
3,80,two_back,3,0.0154876286525309
4,80,two_back,4,0.0199954719410214
5,80,two_back,5,0.0191605472848504
6,80,two_back,6,0.0193002418568243
7,80,two_back,7,0.0162276089644394
0,80,no_back,0,-0.0035695684135464
1,80,no_back,1,0.0001418329395588
2,80,no_back,2,0.0026146078815485
3,80,no_back,3,0.0029168555459533
4,80,no_back,4,0.004440015610391
5,80,no_back,5,0.0047884387030925
6,80,no_back,6,0.0075179226695293
7,80,no_back,7,0.0088121731172526
0,81,two_back,0,0.0097412822268552
1,81,two_back,1,0.0116713893577677
2,81,two_back,2,0.016374778204526
3,81,two_back,3,0.0163900473077116
4,81,two_back,4,0.0149647370201304
5,81,two_back,5,0.0159819078249666
6,81,two_back,6,0.0154958961696278
7,81,two_back,7,0.0187408519706105
0,81,no_back,0,0.0144662465873137
1,81,no_back,1,0.0189567442218821
2,81,no_back,2,0.0257989125392087
3,81,no_back,3,0.0295632438090014
4,81,no_back,4,0.0327253631375884
5,81,no_back,5,0.037220644253671
